review_id,user_id,review_text,date,url_review
82,Олег,"Обучение оправдало все возложенные на него ожидания. Взял ускоренную программу обучения (буткемп) за 3 месяца. Было непросто и очень интенсивно, о чем Яндекс предупреждает несколько раз перед оплатой. Для тех, кому некуда спешить, однозначно советую стандартный курс, который длится около 8-9 месяцев, так будет проще и освоить новую информацию, и сочетать работу, хобби, отдых, общение с семьей с обучением! Касаемо программы курса: начинал с околонулевого уровня, по прошлой работе часто встречался с понятиями и механизмами, связанными с аналитикой, но эти знания были нативные и наработанные на практике, оттого неупорядоченные. курс однозначно помог с начиткой теории и упорядочиванием информации в голове. Программа дает обширную базу, которую вы, скорее всего, не будете в полном объеме использовать по работе. Тем не менее, избыточное количество информации в этом случае — огромный плюс. Широко охватываются процедуры в мире IT, понимание профессии, различные механизмы, артефакты и нотации для их создания. Параллельно показывают мир глазами других участников процесса: дизайнера, заинтересованного пользователя, конечного пользователя, архитектора, бизнес-аналитика, системного-аналитика и пр. В когорте (группе) также были уже действующие сотрудники IT-компаний, и более того, трудоустроенный системный аналитик. Программа курса каждому помогла по-своему, судя из личного общения с сокурсниками. Одной из целей, которыми я руководствовался перед прохождением курса, было трудоустройство в новой сфере. Цель была выполнена еще до окончания курса. Проходил последние спринты и выполнял дипломную работу с несколькими офферами на руках. Отзыв же сейчас пишу, проходя испытательный срок на новой для себя позиции в новой сфере — аналитик в IT-компании. Но не стоит на меня ориентироваться — я с большой долей сумасшествия отношусь к поставленным целям. У каждого свой темп! Программа курса последовательна и хорошо упорядочена: разбита на спринты, которые сгруппированы в блоки. После каждого блока идет практическая работа. Все активности привязаны к дедлайнам, что не оставляет возможности забить на обучение.",06.12.2025,https://www.sravni.ru/shkola/yandeks-praktikum/otzyvy/965692/
83,Юлия,"Я учусь на курсе по анализу данных уже 9 месяцев, впереди еще парочка. Я выбрала это направление, потому что на работе (работаю больше 5 лет в крупном e-commerce) приходилось сталкиваться с большими объемами данных, и поиск инсайтов очень завораживал меня. Поэтому я решила сменить профиль. Выбор пал на «Полный курс по анализу данных» от Skillfactory, так как мне понравилось, что курс охватывает сразу много тем и инструментов, так же вызвали доверие спикеры — аналитики в крупных известных фирмах. Учеба разделена на 4 части. В первой изучается инструмент Google Sheets, и эта часть дарит ощущение, что учеба пройдет налегке — ты опережаешь программу и щелкаешь задачи как орешки. Потом наступает часть с изучением SQL и Power BI — это уже сложнее, но очень интересно. Темп учебы замедляется и идешь уже в ногу с учебным планом, периодически возникают затруднения. Но есть менторы, чаты с сокурсниками, в общем эта часть проходит ок. Третья часть (сейчас я в конце этой части) — Python. Вот тут я уже застряла. Задачи сложные, не всё укладывается так просто в голове, приходится чаще прибегать к дополнительным материалам, ютубу, чтобы закрепить в голове изученное. К тому же модули становятся более объемными, я отстала от курса, потому что просто не успеваю изучить. Это демотивирует, становится сложно совмещать работу с учебой и личной жизнью. Но инструмент удивляет своими возможностями. Впереди четвертая часть, судя по расписанию она посвящена так же Python и еще математической статистике. Положительные моменты, которые я могу подчеркнуть — хорошие тренажеры, грамотно составленные задания, которые помогают попрактиковаться. Много вебинаров, хранящихся в одном месте, особенно полезны вебинары, подготавливающие к проектам, завершающим каждый из 4 этапов обучения. Так же школа организует хакатоны и IT-песочницы, в которых каждый желающий может принять участие. Это прекрасная возможность попрактиковаться не в тепличных условиях, а на реальных проектах — рекомендую всем участвовать, это помогает понять, что нужно рынку, как выглядит хороший специалист и что необходимо подтянуть, чтобы стать им. В общем держите за меня кулачки, чтобы я осилила последний этап.",26.08.2023,https://www.sravni.ru/shkola/skillfactory/otzyvy/650461/
84,Андрей,"«Хорошей» Нетология была только в начале Чем дальше в лес, тем больше дров. С середины обучения подготовка и качество материала упало в разы. Большую часть будут Записи вебинаров других групп, а не видеолекции. Качество этих записей вебинаров отвратительное: 1.Изоображение в ужасном качестве. Бывает даже строчку трудно разобрать; 2.Лектор буксует, кашляет, издает другие непонятные звуки, запинается и т. Д. Из-за чего материал физически трудно воспринимать. По итогу могу сказать, что «Хорошая» нетология только первые 4 месяца обучения. (Видимо для того, что бы студенты не сбегали раньше времени) Ближе к концу обучения ответы на вопросы можно ждать по 2-3 дня. (Если не больше) Знал бы я, что будет такое, не согласился бы проходить обучение в этой конторе.",16.11.2025,https://www.sravni.ru/shkola/netologiya/otzyvy/1025680/
85,Елисей,"Всем привет! Хочу рассказать вам про курс на котором обучаюсь) На данный момент я очень доволен курсом. Он составлен грамотно и рассчитан на постепенное и медленное продвижение к цели, а также на создание качественного портфолио. Мне также нравится платформа, на которой проходит обучение. Однако я обнаружил в ней несколько недостатков, которые лично меня не устраивают. Но давайте начнём с приятного. Из плюсов платформы можно отметить отсутствие ошибок, багов и поломок. Разделы сделаны грамотно, и в каждом из них можно найти нужную информацию. Всё оформлено так, чтобы было понятно, за что отвечает каждый элемент, без лишних подсказок. Как дизайнер, я ценю красоту, и мне приятно видеть, что платформа выполнена в приятных и красивых цветах, которые не раздражают глаза. Ещё один большой плюс платформы — возможность задать вопрос в службу поддержки, если что-то непонятно. Для этого есть специальный значок в углу экрана, который обычно всем надоедает, потому что постоянно выскакивает. P. S Тут никто не выскакивает, если нужно обращаешься, если нет, то он не предлагает тебе помощь) Теперь давайте обсудим её недостатки, которые я заметил. Первое, что мне не нравится, — это то, что материалы курса доступны только на сайте, без мобильного приложения. Кроме того, работа сайта на мобильных устройствах оставляет желать лучшего. Он не оптимизирован под телефоны, поэтому его использование на мобильных устройствах может быть затруднительным. Перейдём к обсуждению модулей. В целом, я не заметил много недостатков, но есть два момента, которые хотелось бы отметить. Во-первых, все видеоматериалы находятся в записи. Для некоторых это может быть критично, но для меня это не проблема, так как материалы всегда свежие. Во-вторых, иногда возникали проблемы с обновлением материалов (конкретных работ), которые иногда были старыми версиями. Однако нам пообещали, что скоро проведут полную обновление. Общение с сокурсниками, менторами и координатором происходит в приложении «Пачка». «Пачка» — это что-то вроде рабочего мессенджера, простого, но удобного. Функционал похож на Telegram, но есть и интересные удобные функции, которых нет в других чатах. В этом мессенджере можно общаться с сокурсниками, менторами и важной частью всех курсов — координатором. Мне очень повезло с координатором (Екатериной). Она всегда на связи, помогает и разбирается с любыми проблемами, которые возникают на курсе. Менторы также всегда отвечают и помогают. Здесь нет такого, что вас бросят на произвол судьбы. Ах да, я чуть не забыл про проверку домашних заданий. Проверка есть в каждом модуле, где-то это самостоятельная работа, а где-то — работа с ментором. В конце модуля перечисляется, что нужно сдать и как оценивается работа. Если вы всё сделали, то загружаете на Яндекс Диск или Google Диск и прикрепляете ссылку на папку в диске, где вы сохранили так называемое домашнее задание. Можете написать там сразу какой-то вопрос, который вам помешал в решении этой задачи, вам там ответят, либо это можно отдельно написать в «Пачке», и там тоже ответят. И ещё один интересный факт: на моей профессии очень много брифов — это созвоны с сокурсником. Вы выбираете партнёра для совместной работы и после каждого модуля созваниваетесь с ним и говорите, как с клиентом. Это даёт опыт общения с клиентом, что для меня очень важно, потому что до этого я не сталкивался с таким подходом к обучению. Сильный минус с которым я столкнулся это устаановка ломанных программ на MacOS, так как учебные лицензии отозвали. Наприммер с Archicad мне поддержка так и не смогла помочь, не знаю, ввозможно мы просто друг друга не поняли. Пришлось извращаться и ставить виртуальную маашину с Windows на MacOS, и туда ставить Archicad. Но это сработало и я могу продолжать учится, поэтомуу выход есть из любой ситуации, главное его найти. Вот такой у меня получился отзыв о этой прекрасной платформе. Я советую её всем, потому что у меня море позитива и энергии, и я не жалею, что пошёл учиться именно сюда.",22.05.2024,https://www.sravni.ru/shkola/contented/otzyvy/785587/
86,Natali2489,"Проходила курс Формула здоровья. Очень много информации получила, которую раньше не знала. Информация изложена кратко но емко. Сначала было сложно все поменять в жизни и уложить столько информации в голове. Но теперь это мой образ жизни. Спасибо что делитесь столь ценной информацией. С ее помощью можно улучшить свое здоровье и избежать многих заболеваний в будущем.",30.09.2024,https://otzovik.com/review_16579467.html
87,Марат,"Всем привет, хочу поделиться своими впечатлениями о данной платформе и курсе таргетолог с нуля, не с нуля до про, а просто таргетолог с нуля, я могу сказать следующее: — Платформа хорошая есть поддержка, проверяющий куратор — структурированная информация — практика после каждого модуля — и я запускал рекламу реальному бизнесу и закрепил свои знания на практике. — Теорию подробно и ясно без воды объясняют. Из минусов я могу сказать что слишком агрессивный маркетинг (типа после курсов можешь зарабатывать 100к), так что хотел бы чтобы вы давали реалистичные ожидания не завышенные.",09.08.2025,https://www.sravni.ru/shkola/skillbox/otzyvy/995992/
88,Пользователь,"Добрый день! Недавно закончила обучение на курсе Нетологии «Fullstack-разработчик на Python». Хочу поделиться своим опытом. Я выбрала курс, поскольку хотела получить актуальные навыки, которые востребованы на рынке труда, и расширить свои профессиональные горизонты. Гибкость учебного процесса был оптимальным: достаточно интенсивным, чтобы материал усваивался, но при этом не перегружающим. Преподаватели умело балансировали между теорией и практикой, что позволило мне эффективно усваивать знания. Совмещать курс с работой и семейной жизнью оказалось вполне реально благодаря гибкому графику занятий и возможности учиться в удобное время. Преподаватели поддерживали нас, давая полезные рекомендации. Учебная программа и материалы курса мне очень понравились. Все лекции были структурированы и содержали много практических заданий, что помогало закреплять теорию на практике. Впечатления от работы экспертов остались исключительно положительными. Эксперты демонстрировали высокий уровень профессионализма и глубокие знания. Обратная связь была на высоком уровне. Преподаватели оперативно реагировали на все мои вопросы, предоставляли конструктивную критику и помогали находить пути для улучшения. В случае возникновения сложностей, помощь приходила быстро и эффективно. В целом, я очень довольна своим выбором и рекомендую этот курс всем, кто хочет стать разработчиком.",26.09.2025,https://www.sravni.ru/shkola/netologiya/otzyvy/1002962/
89,Виктория,"Купила курс по фэшн-стилистике в Talentsy с рассрочкой на два года, и это было отличное решение. Всего за 5000 рублей в месяц я получила доступ к качественным материалам и поддержке профессионалов. Диплом у меня уже на руках, и я успешно провожу частные консультации. курс был информативным и полезным, все темы разобраны подробно и понятно. Единственное замечание — кураторы могли бы быстрее отвечать в чате, но в целом, обучение прошло на высшем уровне. Встречи в Москве были незабываемыми, жду новых мероприятий!",23.05.2024,https://www.sravni.ru/shkola/talentsy/otzyvy/785684/
90,Удаленный пользователь,"Никчемная информация, также добивает их слишком прилипчивая настойчивость в разговоре их менеджеров по продажам, пришлось заблокировать их телефон, чтобы не напрягали своими звонками. Очень редко я оставляю свои отзывы- но после этого развода и попадания на бабки с этими инфоцыганами решил оставить свой отзыв, попавшись на их завлекательные объявления и почитав как я думаю проплаченные отзывы решил взять курс- SMM-специалист с нуля за 79000 рублей, но как человек уже имевший опыт я попросил разбить всю сумму на 4 платежа, во-первых чтобы посомотреть о чем же этот курс и чтобы получив полный доступ — увидеть как построена учеба, ведь они заверяют со страниц своего сайта, что пройдя этот курс ты как предприниматель точно сможешь закрыть потребностьв знаниях в правильном и грамотном продвижениии своего бизнеса в социальных сетях или обладая необходимыми знаниями сможешь легко трудоустроиться как SMM-специалист, к сожалению- ничего полезного в этом курсе нет-одна вода- просто начитанные никчемные уроки от якобы крутых и разбирающихся специалистов- этот курс даже не стоит и этих 19000 тысяч-не говоря о сумме в 79000- однозначно-это инфоцыганизм в чистом виде, купив этот курс- вы просто потратите деньги на никчемныю информацию",28.04.2021,https://www.sravni.ru/shkola/skillbox/otzyvy/475025/
91,Максим,"Прошел курс неделю назад и остались смешанные эмоции. Из плюсов: оперативная проверка домашних заданий, что ускоряет обучение и увелчивает мотивацию и темп обучение куратор Ярослав. Я проходил курсы в Skillbox не первый раз и это первый случай, когда куратор реально помогает разобраться. Большую часть проверок проходили с видео проверкой и далеко не всегда удавалось с первого раза закрыть модуль. Что считаю правильным, так как обучение не должно идти на отвали. Из минусов: План обучения. Весьма посредственно составлен и не учтены детали. А в них кроется истина. Я столкнулся с тем, что дается домашка, а объяснение к ней было только в следующем модуле. Не хватило информации, часто приходилось гуглить. Иногда складывалось ощущение, что тебя просто бросили в прорубь Обновление модулей. Да, курс обновляют, но очень редко. Сейчас 2023 год, а информация за 2021 год Описание домашних работ. На прошлых курсах описание было расписано до деталей и ты понимал, что и как надо делать Что улучшить: Погружение в профессию. Домашние работы не развивают в тебе самостоятельности, а некоторые ДЗ нацелены на глупое переписывание и внесение в таблицу информации из уроков. Преподаватели. Это лицо компании и как минимум уметь правильно произносить термины или ставить ударения нужно. Некоторые преподаватели хвастаются тем, что преподают не только в Скиллбоксе, но как начнешь слушать, то уши вянут. Чтение текста из суфлера, ну для меня это странно. У меня сложилось впечатление, что преподаватели сами слабо разбираются в профессии Итог: курс мне помог освоить азы профессии, но как заявляют менеджеры и описание на сайте, что вы станете специалистами. Это не так. Не хватило погружения в профессию. Приобрету ли я еще курсы от Скиллбокс- вряд ли.",25.09.2023,https://www.sravni.ru/shkola/skillbox/otzyvy/669663/
92,Пользователь,"После 40 лет решила сменить профессию. Проанализировала предложенное обучение в разных школах и предложение школы Skillbox мне показалось наиболее интересным. Взяла кредит на обучение (через школу) и начала обучаться. Что я могу сказать после обучения: Из плюсов — отличные кураторы (не все, но многие, особенно те, кто подсказывает ещё и в чате групп обучения), которые помогут разобраться с заданиями, интересные задания, довольно много практики для усвоения материала. Из минусов — очень мало реальной работы в личных кабинетах продавцов на маркетплейсах (а ведь это основное для данного направления), нет абсолютного понимания, как работать с рекламой, короткие видео уроки и они скорее познавательные, а не обучающие. Старая информация в видео уроках. Вывод: Я потратила большую (для меня сумму денег, надеясь на то, что найду работу после обучения, как было обещано, узнала об интересной для меня, но бесполезной профессии и, в принципе, все. И ещё. Если вам 40+ не нужно идти на данное направление, если Вы начинаете с 0, работу найти нереально, несмотря на обещания школы. Не тратьте деньги, особенно, если их у Вас не так много.",18.08.2025,https://www.sravni.ru/shkola/skillbox/otzyvy/988827/
93,Надежда,"Учителя — супер! У них большой личный опыт, они очень понятно объясняют, чувство юмора отличное, на вебинарах только позитив! Мария одна из лучших преподавателей в этом университете:) По программе: ценная полезная информация, много ссылок на полезные ресурсы и сервисы, все материалы четко структурированы. Огромное спасибо, Мария. Жаль, что приходится брать академический отпуск, совсем не справляюсь с учебой, не успеваю делать домашки. Хочу попасть к Вам на курс, когда буду проходить SMM повторно. Рада, что учебные материалы остаются у меня в доступе!",06.11.2021,https://www.sravni.ru/shkola/skillbox/otzyvy/510328/
94,Артемий,"Из плюсов. Хороший онлайн курс, действительно насыщенный контентом и уроками! Есть также интересные онлайн ивенты, есть очень приятная поддержка. Большим плюсом идет то, что есть hr, который помогает с резюме, поиском И так далее. Вообще на курсе очень зорошая поддержка, много интересных менторов с реальным опытом в больших продуктах! Если вам интересна эта сфера, есть хотя бы малейший релевантный или смежный опыт, то это точно для вас. Если вы хотите прям с полного нуля, по инфе будет полезно, но чудес ждать не стоит, опыт придется набивать на реальных продуктах, либо стажировка, либо какие-то варианты низкооплачиваемые, сходу по окончанию курса никто не возьмет на работу без опыта. Минусы. Иногда качество записи спикера оставляет желать лучшего, ну то есть, ну можно же прислать вашему спикеру норм камеру и микро для записи урока, иногда больно смотреть, но это скорее редкость. Также обещали стажировку в РБК, она реально была, у меня в целом есть опыт и работа в этой сфере, но интересно было посмотреть как устроено в таком гиганте как РБК процессы. По итогу дали типа поработать над продуктом, без какого-либо референса, плана и так далее, соотвественно итогом обещают рекомендательное письмо. По продукту я работал посредственно, было желание заглянуть в бэклог, в процессы, митинги и прочии рабочие моменты. Но в итоге отчитали как двоечника в школе, сказав, что ни на что я не способен, работа посредственная, никакого тебе бэклога, садись два!) В целом там не очень заинтересованы в практикантах, ничего там особенного не покажут, лучше найти какую-то стажировку самому, если вы планируйте, в этом кстати может помочь hr с курса, это большой плюс hr с курса, девушки молодцы, очень отзывчивые и всегда помогут! А на счет РБК наверное нет смысла даже самому туда идти на практику, они какбуд-то застряли чутка в нулевых по своим проектам, но это мое оценочное суждение, выбирать каждому, что по нрпаву. В целом курсом доволен, даже очень, как инфо продукт очень даже, общение с менторами мега полезно и интересное, интересные онлайн мероприятия по разным тематикам, воркшопы, поддержка, забыл упомянуть, что помогают даже с тестовым для работы, тоже полезно! Тем кто уже решил, зачем он идет в эту сферу, наверное это будет мега крутым бустом!",30.08.2024,https://www.sravni.ru/shkola/productstar/otzyvy/820887/
95,Таисия,"Не хватает примеров личного опыта преподавателя. Все примеры, представленные в материалах обучения, находятся в свободном доступе в сети интернет, к сожалению, по ним можно составить общую картинку smm-продвижения бесплатно. Ценно было бы иметь лайфхаки от кураторов, которых, увы, нет (исключение, пожалуй, Павел (таргет) и Сергей Ф. , Которые рассказывают емко и по делу. Что касается медиапланирования — это полный провал, что в медийке, что здесь:) Нет детального разбора, а это одна из самых главных позиций при работе с реальным клиентом. И мне крайне неудобно занижать отметки и учителям, и курсу, понимаю, сколько сил и времени вложено в продукт от скилбокс, но тем не менее я лично расстроена, т. К. Больше информации можно получить на курсах фрилансеров, за меньшие деревянные.",20.06.2021,https://www.sravni.ru/shkola/skillbox/otzyvy/510326/
96,Екатерина,"Студенткой данного учебного заведения была без малого 2,5 месяца курс «Администрирование Linux», о чем жалею. Первое впечатление — не придраться, задания и темы были не сложные, на вопросы студентов конструктивно отвечал и раскрывал тем самым тему шире. Модуль первый закончился, на следующих преподавательский состав поменялся к чему возникают большие вопросы. Второго модуля вебинары вел лектор, который занимал эфирное время 5 часов, отвлекался часто на сторонние, не относящиеся к теме, вопросы, теория лектора состояла исключительно «поболтать», а, когда была рефлексия с другим лектором по прошлой теме, ответ был: «мы это не проходили» и, соответственно, объяснял то, что уже должны были объяснить на прошлом вебинаре. Я не понимаю одного, я не против лекций на 4-5 часов, если бы я получала полную информацию без лишней болтовни про «Матрицу», жизненные неуместные истории. Соответственно, домашние задания я делала подручно с Интернетом, а вебинары ответы на вопросы не давали, потому что ответов-то и нет, как и информации. «Мы обучаем вас, но и вы сами должны самообразовываться», тогда зачем я плачу деньги, если учит меня Интернет? Нечего даже говорить про обратную связь — ее нет. Тебе просто никто не поможет, лекторам и аспирантам до помощи дела нет! Отмечу, что текстового материала по теме вебинара нет, что очень плохо, просто просматривать и записывать мало — нужно читать, а что почитать по этой тебе — ищи сама. Резимируя свой отзыв, преподавательский состав оставляет желать лучшего, материал информационный не полный и полное безразличие к тебе, как к студентке. Не советую. Сто раз почитайте и подумайте перед тем, как зачисляться. Удачи!",04.12.2023,https://www.sravni.ru/shkola/netologiya/otzyvy/601315/
97,Shevchenko2024,"Учусь на клинического нутрициолога, очень нравится, все постепенно, последовательно, и безумно интересно, лекции очень познавательные и все очень доступным и простым языком объясняется! Очень советую эту школу",30.09.2024,https://otzovik.com/review_16581305.html
98,Пользователь,"Прохожу обучение на образовательной платформе Skillbox. Нравится как построено обучение: смотрю видео, читаю дополнительную литературу, которую так же предоставляет площадка и сдаю практические задания куратору. Хочется отметить работу с куратором, взаимодействие происходит довольно быстро, на все интересующие вопросы куратор дает ответы. Плюсом есть телеграм канал, в котором общаются такие же участники обучения как я и многие ответы на вопросы можно прочитать в нём. Думаю что по завершению этого курса оформлю себе ещё какой-нибудь.",09.05.2025,https://www.sravni.ru/shkola/skillbox/otzyvy/994737/
99,Анастасия,"Я прохожу курс по графическому дизайну на платформе Contented с января 2023 года, т. К. Решила сменить сферу деятельности, пришла в дизайн вообще не умея работать в графических редакторах. Платформа очень удобная и интуитивно понятная, с четко структурированными материалами. Что особенно понравилось — это разнообразие учебных материалов. В данном курсе есть возможность посмотреть и попробовать себя в различных сферах графического дизайна: сайты, упаковка, айдентика, печать, моушн, 3D. Особенно порадовало внимание к деталям и реальным кейсам, которые давали возможность понять, как теория работает на практике. Мой прогресс на курсе был действительно ощутимым. Я научилась лучше организовывать рабочий процесс, эффективно использовать такие программы, как Photoshop, Illustrator, Figma, InDesign, After Effects, а теперь мне предстоит освоить и Cinema 4D. Каждый урок, если тема модуля повторяется, все равно даёт нечто новое. Однако мне не хватило именно теории, хотелось бы глубже понимать принципы построения визуальных композиций что ли. Но понимаю, что курс и так довольно объемный, слишком много тоже не впихнуть, да и в любом обучении есть момент, что самому дополнительно тоже надо читать. Авторы курса дают ссылки, советы, что почитать, посмотреть ещё, чем вдохновляться. Отдельно хочу отметить поддержку менторов и координаторов. Менторы давали ценные советы и замечания, которые помогали взглянуть на работу с другой стороны, также делились дополнительными полезными ссылками и материалами. Если были проблемы с установкой необходимых программ, помогают решать это. В целом, я довольна выбором школы. Я уже многому научилась, а недавно устроилась на работу как раз графическим дизайнером.",05.10.2024,https://www.sravni.ru/shkola/contented/otzyvy/852735/
100,Julia-Kuz,"Я люблю школу Skyeng! Занимаюсь в школе около полутора лет два раза в неделю. Сказать, что мой английский теперь на высоте - ничего не сказать. Формат он-лайн обучения - очень удобен, не трачу времени на дорогу. Материалы очень грамотно составлены, удобная платформа для обучения. Мой учитель - просто супер. Подбирается школой на основе ваших предпочтений и интересов. У меня есть опыт обучения в группах, но теперь я понимаю - что это совершенно не эффективно, т. к. только индивидуальные занятия могут принести пользу. Вы не отсидитесь за спинами других учеников, не отмолчитесь! Сначала мои занятия были просто обхохочешься! (кстати, все уроки записываются и я могу даже спустя долгое время прослушать любой из них и оценить прогресс) Я говорила только БЕ-МЕ и через слово по-русски, почти не понимала, что мне говорит учитель. Но уже спустя месяц - я как-то потихоньку разговорилась, перестала бояться. Язык нужен для работы, теперь я не стесняюсь общаться с иностранцами, даже пришлось вести секцию на международной конференции на английском - Я СПРАВИЛАСЬ!!! КОроче говоря, всем советую. Если не будете лениться и прорабатывать уроки и делать домашки - прогресс будет достаточно быстрым и очевидным. Есть очень много курсов, даже специализированных для различного уровня владения языком. СПАСИБО ШКОЛЕ SKYENG за реальную пользу!!! ЛЮБЛЮ ВАС!!!",05.11.2018,https://otzovik.com/review_7195201.html
